Id,Category
dx5_VzVCdKg,10
ZDxu31r9ZTA,10
a5EV4f_7uYs,10
DwFLkHjdb64,10
DgmHE-fbmD8,10
i7MPAAxdfT8,10
TcYYMe_vy20,10
nNMRNQld9xE,10
Ec2vm0FyUJ8,10
8wtzdb3tm7Q,10
135qslTALVw,10
Sr3BWsHDyHw,10
g0T2M5WeHK4,10
wrMQExdYM1o,10
54D4MM7XZ6M,10
8R_PzZq4Yo4,10
K6v4CdQCY50,10
STltOod9KqM,10
ZRcOYweQdbg,10
qb4zDWtZih0,10
45-kL0pipuI,10
EuyWKSzw2Y8,10
Pu2Oq15B1X0,10
T67yQod7Wsg,10
Xe87Eu3ShRI,10
cG__9H5hx5I,10
oX2_GzkGcZQ,10
tz-Jw8ewRxg,10
womGu7k80eE,10
yIp0caVvrQs,10
AqrmZ4kWUFQ,10
djmQ0z6Hq0o,10
sbVTdUlnCNs,10
5c3HEUV6E7M,10
F3iVGN0p5DA,10
Kn7e2SgWfUY,10
jqrfxlAaQk8,10
s2qi711cckg,10
tqOecGP04l4,10
xQxGtrjV4X8,10
Sd3X98_JPE0,10
DSzUNLFzznY,10
Jd7rEqK8uTA,10
DHUI4t1p_zg,10
61jx9jiSzPo,10
nz6vskO2VmI,10
VyjdFyhbiV0,10
UngCSFV2DUk,10
uR-w5Sn-fVk,10
ljPJnwynBBw,10
mOTmsxS9wDU,10
nycxj0v2xhU,10
DlhcMQ6n2ng,10
jQWAk6BSXVw,10
ZLdaMPmSlMQ,10
l_TYBa3BLNM,10
NRtqVtUt2uk,10
36sgXLbqwJQ,10
ZfAYXpdgeCg,10
_bwlnja4B0w,10
1ryJCSN0xRk,10
DK2gdPU6ADk,10
ThAZQhuXmZQ,10
76K0DzSI5zs,10
6u_FK-Kxe10,10
bo_W8q-1tI8,10
yq9FN-BUrP8,10
efeIWRq9Te0,10
or51zqYtHSA,10
NFJRaYdbZf4,10
HnCRnDOiLeo,10
HbunQ7v73UM,10
tX59hqVIH48,10
l8xZnBHkNtM,10
Uljg_VKripU,10
GMYNpy_ija8,10
8eG1lS-J4DY,10
CsVxldOp6YQ,10
pp4Bs18hMIQ,10
y5WXTZgu8vA,10
tZpkxVE2GJw,10
hWSe89WFBqs,10
ZagSNlgeoIg,10
Ynd8dvHrwT4,10
MOpBLs0t27A,10
8bYoR_vRNgg,10
4MsoSsLRAI4,10
1_X8kvMqxkQ,10
-81Ngt5ikWU,10
62-_QhYf-fE,10
rLMp97OqeMU,10
FKIMqfZ1krM,10
W3lNvYZ4aaE,10
G0I1E-qHxNs,10
7r9IgYcHprU,10
2IlN45eMpFI,10
5dFFLCl5AB4,10
hzk5WLfzQIo,10
sxHAVUjN_iI,10
bkng1POZQGM,10
SVkFYVLaLjw,10
lEzg9kw6fZ4,10
w-MAdDOyNfk,10
MgxVVTJg598,10
NEeCiwK_l4k,10
dgRCRnHlXck,10
-yJCjbeTUKo,10
l8ODRpDpL_4,10
SyPGTTTZRmk,10
_20E7gE8z0c,10
5gM3Lc-eP-I,10
Ah0tXMxN5Ns,10
DqH0_2ZVg5Q,10
JjTPTuSgP7Y,10
OkW-BRA5MyQ,10
tZrvBFcNcDI,10
ZJ5cNVspf18,10
MIsrSu5ZMTU,10
auzIgwwca50,10
z5gczf9pN9k,10
DyGaILze8nc,10
G_ZwspWvAYE,10
QVFoqHP_zLE,10
ezRG2cljeSI,10
hcy7vGsuU3c,10
L1WHRFh9ptE,10
Y-BGR5xqHHg,10
d3G2skni0PM,10
1EwY6qCrosU,10
2a4eDdp8B7Q,10
rcImHvd16Rs,10
05lFollBBQw,10
eF2sajse-0g,10
nt1EiQsRUoo,10
yWQVcUj9slg,10
fkHUKov5gbU,10
W1k1E0YKl04,10
BIg6ngsnZ4E,10
fNkHPwVYaQk,10
u7piI2uOP-0,10
4Kz9oOPr_hA,10
DKMIlJ9AgZY,10
EBQEI-RcsEk,10
0PZjASSc14M,10
s-yKgCAtyq0,10
gHFuKWo18cc,10
_Fbgju9gjcc,10
TzKdC4TkTjA,10
Xsw0c_LbRqU,10
N9QNN5wXSEM,10
NujTFDdmoSk,10
9ULdLqmH8p4,10
3phewvQShn4,10
4D82tg19nIc,10
RsxpxFKCKcA,10
ubVImcLTNpI,10
7MWXRCpRyVA,10
-Yh9Mbba39Y,10
sBolSmkleuI,10
AdKbJuQd_6w,10
xU-3fphtnvA,10
dWKTIfGzHRc,10
OgTab2bCNPE,10
1jIRL_r82QM,10
Tpmz4_RBUUI,10
W1Ds2asjpII,10
OSzxdCgblu0,10
_qQnbvSbOW8,10
KEmoRNS_CtU,10
6R27wvGfbHQ,10
rUBmuJxGDXo,10
u-DlrblI14Q,10
SNSbcZ1G2bA,10
P-hJ02ehHrk,10
yVzEiamswQM,10
pWvMjZer9_I,10
AjuLCkDRupI,10
kJfpIYj9HVA,10
Vn5GLtGdonE,10
bxmP1vVBtJg,10
phzLJtzMMS4,10
Gj9MmZ0BNm8,10
KBIap4vrCuk,10
XZRniZ8H37s,10
EpkexkvdmMY,10
V27-5A1KQVg,10
laBEtx5zpfo,10
OQnDDTlmlJA,10
I5V17HtSdeo,10
DOYCbCHpgr0,10
W3eVLxXzpkw,10
0w4DW5yWhC8,10
pplPX1KUPkQ,10
VhZ2binOsQQ,10
4Fsc6ddVlAU,10
JSiyW5CMGDo,10
9DyfLptwL8Y,10
nxFrei31Gq0,10
FWzRqMFgQZU,10
xyZy9gsm9xU,10
O9WIFMtcryM,10
TSa9Y3u2664,10
zTR6wCwgV2I,10
XNmjzT7A5Nc,10
YkKdIjDuA4k,10
nl260S1E1ek,10
UaX646mPuRc,10
z8y6ivfoJXU,10
IWCxEVnH1xY,10
nnP-8JzJt_I,10
8HmQDhxCZmk,10
susrPqNkxSI,10
KookC1B3lUY,10
CZ2SrSk5-Og,10
C_LRFxTnHzo,10
AhfJWVjl64M,10
e-fhbazzA1s,10
6Y6T7GUvx1c,10
STxo2FKPPjM,10
qGFFEGRHubY,10
7uv_YF7YKe4,10
zVJFhZidgsM,10
5TleIINgLG8,10
cyuQdW3ARyg,10
NpJhR8kEdCI,10
34wN-ktTn3w,10
ycqVc1l9u_w,10
br4SXhhn_wA,10
7FglD2TeG5g,10
Tvc4ehVkO68,10
_499JuMjAqs,10
XZ8m5hRlelI,10
QUzT18GCze8,10
lQLNXvl4Kg8,10
A3SZIDGZQuA,10
mTHzAoEryiQ,10
OPn--wnFDYM,10
jVXqbi1-5CI,10
sOqbo-b8-l0,10
pRK6QlsSwJ8,10
FyjUthKb2Us,10
Qb2fs-4jKtQ,10
5v5qh9Cgj48,10
CNL37_e04j4,10
vEwJsnbUahM,10
TU_0jdcKl3k,10
g_00XrBXZM8,10
V7Gp6Mmeobk,10
eoYFdVXT9HA,10
FSCkOidzOdw,10
i598HUImWhc,10
pP2BnRMgNTU,10
KFiV5yBB188,10
I8oUQ8mlE3o,10
2LOJW2R88Y0,10
94sVKQY5fow,10
RiXkoSZF74c,10
ijlGPUo-x2U,10
lyugviKwzww,10
phfvi3En5yc,10
qdbp87y8930,10
xX1MbotoyhI,10
5waZlHKznlo,10
e6ZqbOe7w08,10
cUf-s15TKrA,10
VL0_EqoYA5o,10
FnnjxpPS2KQ,10
0Bu3yl69J8c,10
kaI44G-ZL9g,10
6b_GUVnOMYU,10
RKUeUV0JtdM,10
OoFAuQ9IoSM,10
hKRe1zsHFSg,10
iEIC9r4U3T0,10
f2rfNeNk_Yw,10
Es0LqDnJX3Q,10
5OpGivqnpnI,10
7IXHq7UFR2c,10
JXrQqlGSzD8,10
eBvwhTBmwZE,10
KntxtQXo2uo,10
xe7mM8oxY2E,10
MQSV3oBiPCk,10
L2EvL3lx4i4,10
XnB77cViEYo,10
E7FHH1wog5c,10
iUHhHi7rhE4,10
33nl5ntc6RQ,10
SkrZlJf33HE,10
qXFXKCOhZ0E,10
Xjcwjc9anLE,10
Uelv6zbNqF4,10
PL638IZ2RBQ,10
HaoJOPhVlno,10
D8y_s3dmnsg,10
7KOxal9xa1o,10
2zWLKmIbiFk,10
gC7U8ZEJJms,10
_9lwKiadgSg,10
vjWMO9zd0oM,10
807mxTuO6vs,10
Mcm4f-iaQ_Q,10
OHcL6EbgStM,10
RJoSO-5-uMk,10
yPQe58vS70I,10
R4HdVDo_NtE,10
2wjYzx-bsi4,10
urkZmVqMck4,10
A1xF0bkY3Vg,10
BC5RMItrnao,10
DuBriN0JBZk,10
A1b1pcKBpdc,10
zVccyEQfmww,10
aeeFdnOKlRo,10
2Nt_Jx26b3I,10
mOI3gZyibSc,10
1hPpkcO6xCk,10
-tgMf_BWmQQ,10
qrgt8pUHaOQ,10
hkEprOzdRTE,10
wCRUzGRoQj0,10
iV0jtnQzJxw,10
q9UrCuaq7po,10
YjuotUKEBQA,10
iNH_6wdgouQ,10
sC-aQ1TK79E,10
k3r7jzgxrm0,10
IDeWLrcJbG8,10
AMs5XagYdhE,10
GmYwUbyIi8c,10
6fkUFSdd9Jk,10
lMyZBnv3-F0,10
l-hOVWz1jlE,10
9rWZe29ZCts,10
ibtNG34xZBQ,10
33RnrFtxtoA,10
AwY2dnoZbo4,10
qsL26gnyu4w,10
3g_zDPXXHDM,10
dQ8QNBf94jQ,10
eYxQ2CZQvSM,10
o8ZDXShj6PQ,10
SZRUAxSoQls,10
7pSi8Vgh9ZU,10
hUFNGuR_x1Q,10
J7UDfN26EF8,10
hI4HCtRDOKI,10
BSlkmNwuAr4,10
fMlYSm9Sewc,10
j8Vb8BQi9Ro,10
mBnl3cY7Mws,10
6PO31NldwWc,10
Ez7X7G-vEZA,10
WN4om7Q9qV4,10
tr9KMXofYmA,10
eQcrJPF98G0,10
lYSSSJpFPuU,10
EjZw5L6VMPY,10
zZfTeZ14j1U,10
XmjPuwSS3VQ,10
d6Fc09moAsE,10
hlpQ1WS6MGA,10
n-lD42WUL14,10
B3Buf58RkMc,10
QQNW9qS1EZQ,10
RBTLALib3_k,10
W58xyeBOKuY,10
nrpttb7lYrA,10
rYgGm1j8oXs,10
rfiipxbQqBk,10
vAYbUu99MiY,10
V5qNMwGKSK0,10
iFvjvx4vodc,10
rmv-yRi6uW0,10
xA87_8hCm3s,10
5heItv3wAb8,10
eIyRTbUT4m8,10
y0YaK_o2Sqo,10
fbxkGj94dqY,10
nfwtC7FWICA,10
TwR6yg__x9s,10
cC2hQBVz3us,10
1uyr1sJu1a0,10
5BCwNaUiXP0,10
9rYRrHtI-IU,10
NU9UrEZ_aXs,10
VnpKJX6074A,10
wYwWoWv456c,10
wv_UaC_Bc60,10
zgMnpNF6cuk,10
2uQpTfmxBgk,10
_VUmfB-N8CY,10
fcey--a_h1U,10
zvAPJcFSNSY,10
0RsBKcEJs0I,10
AUzBI8GdN3w,10
aH9cg57Eo7A,10
4iL2Mi3r0TU,10
fWJC9KLCt1I,10
pWjGB5fKOWU,10
7uppJXrzGxg,10
JWd2M4uMK80,10
TdHF2ro-xjo,10
UEK8MwYSorU,10
dSEqpLeR3qI,10
yzq6BaEBroo,10
amTdCuh7KpE,10
zgS3pOK-7KY,10
G7D7ICeD2Hw,10
84UFdB1dxAI,10
OIJ5OHFlkA4,10
HPQ8ZWdSTR8,10
Gat75IyGhRY,10
NnyhXlQFoDo,10
vkjnFaCX2Kk,10
4PCvHt4ErU0,10
9Vb4nPpgne0,10
Gc-UZBuRbuw,10
TTPUUdKe2l0,10
l79iqCzT910,10
tOr5szO8bo4,10
iJeuByO8DmU,10
hsJvV_evcPc,10
fniMvMzDyg8,10
XMsyh7BNQlI,10
YX30RFEMMHo,10
TVRLko6jURU,10
BcQdzw5N1iU,10
6EQO-1m2R0Y,10
BiWz_2o5T5Q,10
66MNSifOTAk,10
lLCazu_qevc,10
y0kTF6kfAP4,10
zqHyyq_Df7Q,10
nqT9gQhVUIE,10
yyvX_jYyeVI,10
xwEusC49Q3E,10
n25ADQQWzPE,10
xkdaX5eyZAw,10
VxrGLK3N_3U,10
lIRG0JVStnE,10
rM9XLid7LgE,10
2NTxeEeAslg,10
35okEGMncHA,10
CbtcR3IuT1c,10
7cKQ3z5DUyM,10
BHcmslmMgw4,10
z-kVnNOVqyg,10
YZdMZU94raI,10
qtHpzCbnlbk,10
bzzFq8Crye8,10
s8_NSamP8h0,10
-_A6EPulbRQ,10
fNh-q2J4G3s,10
8AthjYCGG_U,10
5QMB_RVfbDY,10
Q-N_Uq4lQQw,10
Mm_cDskiw64,10
D88yaXB9k-Y,10
9APPK831Gro,10
tdSIN11jm7A,10
62dzqmJvO98,10
6ZxJGRfVPyU,10
8SJSuxHKj5Q,10
EBToJGX71Sg,10
HUUFfa5LjE8,10
_8-BqKGbmBU,10
jaVXJ0fB0W0,10
shQSTju6Px8,10
wr57tIk_-l0,10
yiSWiT9SgDY,10
GHUBUd2GYiA,10
IcpXI5mScmM,10
H5rR4dxR2Q8,10
DCrTXQ29qsw,10
cmEuelFVrA8,10
Rtix3S6lmVo,10
uAgF7tzwcDs,10
V-qz1xMwCmQ,10
dRrVg4QWBPQ,10
FBEPZ8KSe9k,10
HAzcdqVtKHI,10
X1WYWTd-YPM,10
X20Y0JB-8HY,10
4IA9UqfaB5k,10
qPz27LZGIWc,10
-QPk9ihrzWc,10
ugowvGoiT-A,10
2geptKx69qc,10
81uDS0rTMzo,10
nbKiJAk-ccI,10
KnPznA-8WeA,10
xfZ5fToatuA,10
QEzvt0IOGuo,10
2w6ew2v_KJI,10
5HaqCqg5yLo,10
hpOoiBu18XU,10
bJS67TuqRlY,10
cbJHz0k4Ro8,10
drVpTYF25RM,10
fIzFsDBy0KY,10
vMJc7gB9azg,10
REdBIQ71mbc,10
SrhgQ6w7O1o,10
ZAmTvvfNXNM,10
r-PE_CbRkB8,10
ClaS1i3wgAI,10
qvBtMYKn5y4,10
v9AwB9qqquM,10
vNmtud440P8,10
xoX8I28GPxQ,10
WL9u4i_bxhI,10
4CD8BE6qebA,10
beEcH2CGHmU,10
G99qWxvvEAw,10
0we89V7zD9g,10
J28cCVNKciY,10
RIT0rLtfpVQ,10
fRe-ghs5-I8,10
tW2VvtE4WIg,10
MAawxVzxJTo,10
KmdP3tJdZYc,10
9DULTZLUcOU,10
cMZkbhq9SvU,10
CwdQXDcnYgY,10
ACN8dY0Ay5E,10
rhAaZpzuh2g,10
fUA8pLB-htI,10
hwHdb-N4u7I,10
E8ivQw0od5c,10
a81coteWQEY,10
03Y-38ccuQo,10
l4MTAtaDyeE,10
tlQLlV3jQuo,10
kNQ4FIYI6W8,10
9sWwWiYVCnk,10
PDeFHNpRix0,10
q0KOgehdpLo,10
WxVeqaZ0o9A,10
sgZCjbqcB9k,10
t7DClswiaxY,10
q_0ZGh14vlE,10
saJK8psrxgI,10
90QPt6Kw7Ok,10
w8Pkl6ISmUQ,10
RrwUH-WWOIw,10
nQPlHJrT04A,10
p_LbZuMuums,10
gtKlzOvnw0E,10
q260FNzYJmQ,10
KtLVOPM6GK0,10
r88IdbmPYEE,10
QmoWVZpdJok,10
3naZhiTBiDc,10
RbNNu_ZRwG8,10
2nKXHYql9nU,10
KOdEDylCFSQ,10
Yj7SplcJyMo,10
-3k4GIP9K5w,10
N7DAQx21034,10
RN54pUtcRJI,10
qniwuG_lgtA,10
sD8FRlUV8WI,10
mJtZ9xevZko,10
k-yrCoX-43M,10
cclMbjTP-14,10
vgwBSIqRCZQ,10
nbrHIs0zp10,10
QH2oG-mGrqM,10
SywfruYn574,10
hS5-yssP5dI,10
xvC2lKJIVZA,10
9j5OyL02SOs,10
Bm20m0HOlZI,10
GIvFansNsFQ,10
JarTdUQlOGM,10
ZfSFEwwU51U,10
aHbHajTKmqc,10
yT1sq_cKptw,10
Og0F2ZmRrgM,10
pGBvMwnpLuo,10
C48fO8nmx7Q,10
18aAxvccQn4,10
VMbiMTtoIps,10
H2sPhixbJOs,10
itlH_xkzf2E,10
yCHr1NJFbgs,10
76yevbKhl3k,10
ymaWRjwoM5M,10
Zk7Ulf4uFv4,10
AKWbzpfpnWE,10
ERbiD87iQ-0,10
ZaMom6RncBE,10
Bw1yZuG8kQc,10
_fANmsKdSe0,10
IeDqO3S1IE8,10
So5SpqachcE,10
FigPm2iM6ms,10
sPtCUEw0XrE,10
Xu8cwuRW4c4,10
Nzot_sl1DOQ,10
A6aw4izxHQk,10
PYICILVbLOg,10
k5LxhrbvWLE,10
DbsAJSdq6wM,10
ZIKeYk_00Oc,10
2fCrmg7yRkI,10
UdizXMZbFbg,10
-0hCsU1sDfk,10
HAsHWSJKYiY,10
Olm_IOzlUmA,10
84hTq7rCPV0,10
N--gWo68NZk,10
OgjqRnkhXzY,10
g6dJp_47j3c,10
ni8qMQlZGgg,10
HzhrnkafYAg,10
yx_t-NbW0b4,10
EXVOru4MeD0,10
GZ9HngM5amM,10
nmrZKmgnZ-I,10
IeNB7vPtXss,10
HLBEnm60eZ8,10
RQfvenE0F2Q,10
Q6IZVosXC4M,10
s6o3Mf4Iaa4,10
lGu1AV3PnV8,10
4HoulGm87Ww,10
HkRZorM7Uys,10
yFwNgXNkm0E,10
mOjE4VsKeGg,10
RBF0NTm3Z-A,10
tR-_U6Pdu_E,10
0ly_POWOIeI,10
XdIjT8aifuU,10
QB8gTnfZWf8,10
2BWwJRGklHk,10
ssNgyy_jwtc,10
Vr9dhLRrI5M,10
FtrcoS9S3nk,10
NyABi47Xkno,10
HlDiOY2Yaw8,10
EPzsZ3akYDA,10
YiwqjSDsPEA,10
DSCh6uuA79g,10
GoB2GZzOq0Y,10
PVicjvmj12k,10
dejnbezO_ZY,10
lj_HoRz2p5I,10
sr1skxH5SMA,10
SOq8Zl0KU6k,10
pl5Hk6SY-jw,10
Nwk_62YXrtM,10
OrUIHDSlYGk,10
jlhBSpr4WH0,10
KhiEHM0C4jY,10
_rFXZMIWjEY,10
tVwue-qC_jY,10
Yn_EfP-e3Fg,10
k4DCdK1GbHk,10
uDrIWFNLZSU,10
1wCwuCu2OgE,10
Qj-EwHOQ3AA,10
NbFS4sez-K4,10
RaPno8KmYGw,10
CcrvjpiHbUg,10
u08sJvpDlw4,10
RHcSkCB5UHo,10
uub3pnl4Lp0,10
vohNubQ9Uhw,10
uYP5NAbMkRA,10
qpm8V750BSQ,10
mnkGU-sZNIs,10
nVlmNY_CPgk,10
jbw8zf6GIwo,10
gp60FYtMRm4,10
_vKkq0eXQrE,10
bB1auRAUQ6w,10
aFPjlEZHjt0,10
ZAnsWjkQ17Y,10
a-ISdnDcBqo,10
X27InAeVB3Y,10
V5sU5Fm-gAE,10
U23vAife56A,10
RY4wr0d4MCk,10
RiFg1fGWamQ,10
RJVgOTI9H_M,10
MmRoLelOBcM,10
NUFd8zBn6y8,10
Kln3hKjww0k,10
EBkzdTwQUjE,10
BZnq6TrN7rQ,10
B-ndmPtmPJY,10
AFk2gF53njM,10
6x5Pl-lQa04,10
4wU8HfzdRd8,10
WuSn0P_WZ3M,10
0QT87or9mXI,10
XWA339wqVLg,10
u47PdsUDGcg,10
6QtUvwMveOY,10
g1YzLMVcFf8,10
g9oMfym-Xac,10
u54IRUew2QY,10
8P9NjZ4UvmM,10
xoD0-MlbvDo,10
FTR6BljcDZg,10
6zYCmK4JL6w,10
ElVDqulii1E,10
GCri7HZ5oYo,10
NfE3p7DNSME,10
NqQSrT9SnTI,10
eQioudvns90,10
pck7VtVORsM,10
qGTrcdAN5Ko,10
TgYaCzRFau8,10
BXo0bs6vDMA,10
C0koK__lMdI,10
8fWkHFapz3Q,10
gvNEXAPk0ec,10
ND1R5v2g-aQ,10
ooNbeE5lz74,10
hA3Mx-fpc00,10
FX85tfPYsFg,10
IcmDq88r0J4,10
JneCC29mNZc,10
taAlqjW056o,10
CW0I0ZWGyAo,10
KQFBpha0MvQ,10
ZaQiSSg31aM,10
aVgxmrpTq8Y,10
4dfV4_JL9qE,10
GGpkG6yHMx8,10
7aMrWkCVvlk,10
EYnmy9ZKcps,10
J2SZ_7HadEM,10
J6e6Sw_ekHw,10
TlliUl4VFYc,10
Uf6LD09Zx2Q,10
d4VUVJv4_Nc,10
oHdb0LWoO_k,10
mT7f-Sfndhg,10
aoQPEUlxMVM,10
s7zI4nXzaW4,10
qEuGTJ23cmI,10
gSRe2MyOUAI,10
rAEFOvUXEws,10
hSkQ5g7-4VA,10
lozLibVBtME,10
a_2M03uv7BA,10
XoF7cPYmTl8,10
PmOqfZk5TDQ,10
QUzYmP3asfk,10
AEy8MUFPyi8,10
-71nFR2gMZY,10
-X2FViTmArk,10
DtNKm3aJfVw,10
7hZq4s0nj9M,10
FpgXszyHijA,10
bNbActoa-jM,10
2jRO91zebFI,10
sn0YAQem1Wc,10
XqS1OayXD84,10
rZmTl9R--ms,10
tLIQ_Mvn95Y,10
EMYZeA1_LvQ,10
LFwydQr0nbo,10
Oi20MEE-Y3E,10
mPvO-yiKhXE,10
4LwNNBoZMxI,10
DCoNEKnytSo,10
3j7ZWvMUezs,10
GBtqeTwx8cE,10
AE7INtHIPMM,10
klZVizuyJ-E,10
gg317csjagk,10
wqWLfoRkUcw,10
UOQgDEHvCXA,10
O8ADpFihivQ,10
VsTC6DNQY_8,10
ZroXyJvcPBE,10
RWhXPAvkD8M,10
Cd-onGjl6Uw,10
bbjZNNNeqWk,10
6b6jCVhrpLI,10
ZZWzB_0zqYY,10
SWySjhx6E94,10
_kQwkFqLsTc,10
i828iVBCAvw,10
PgWmn-jCN6I,10
UU15DNNodlE,10
UaF1ct0frlQ,10
FHa8POuL3d8,10
FpIgI1AW2io,10
J1IJiy3_BRY,10
2OQnZJ_RLU4,10
lJbC5RMBWdU,10
Lq09L3txGrY,10
NCAOK5GjwrQ,10
t7-YHJF13eA,10
qZGnEpjqAvU,10
WJxb2P3finA,10
IIL34RiB3-w,10
cFbwn4etGEw,10
XPFKfC9PB6M,10
XYNguOSSM1M,10
nWQpQYsnX84,10
Vuufhk601sw,10
ObCYExKr4YM,10
g2w2nGJuldA,10
FsJ4gDWY1gI,10
tmp_Q43Is7Q,10
0hjyHJGj_y0,10
KvzqkY-SvJE,10
GYhtLXwNNLc,10
paM010qPFdI,10
CVJpf4hLuHg,10
gtyiWsee5AI,10
whv1I7mVAkI,10
oOT2GLvVClc,10
FBgZWjfKpbE,10
H3FqZm2BhAg,10
PFo_hLoDWrw,10
e0BEZ9MFrEc,10
SNhkNqsYtjo,10
9jZ7d7lxenI,10
off47lkIDtU,10
lQYddU_Rg0Y,10
koB5uoDAdF4,10
ZeBYLvk2qms,10
epTG-t-Zo-Q,10
eX6h7Y8AwVY,10
KHuWpRsNDwQ,10
2Yd7J_AGxnU,10
AxkVTXZDrks,10
8ZO_aa0oPEs,10
QSYpWaFsIRY,15
nlRkwuAcUd4,15
8jXskEwYcfQ,15
VTzfaY2kx0U,15
UDtlvZGmHYk,15
1wkPMUZ9vX4,15
Myy8qO20o38,15
rd7j1hZ7hOI,15
ebeNeQFUMa0,15
JsfiUR0ZzLw,15
_9EzJtx4cyw,15
82rMtMELDrw,15
aLg7SVO9G3o,15
FK3dav4bA4s,15
o-blz2ghKOU,15
LuwQKJCO9UQ,15
9TLg-YlDog0,15
AtXDcw34lqI,15
9z8ujpPgUjI,15
w4yZt3X9G20,15
adTXgJ-E9t8,15
Wv6hEuODrLg,15
UdAwpXdc48s,15
oSyEZAm8nb8,15
qLQLKT8enys,15
jonXDB9Ii8g,15
D94B52IURv0,15
7wKu13wmHog,15
1zRGzlWqce4,15
Uyvx3upZ4qo,15
NqnauxtCX6I,15
J9pZJsvK3vE,15
6yLnKfhmUzg,15
U4Z_MlphmG8,15
ZiULxLLP32s,15
f1dnocPQXDQ,15
PhPxobsJORg,15
o57imEfknMQ,15
mb1bbIyF9OU,15
xu4T9kawhAM,15
oI3ADcDH0Uc,15
-_gL6xA7Ttw,15
YxIpl38rsMo,15
ynrp7W2trzs,15
JeuAqB2n7Gc,15
omK_8TIGzFw,15
DqC3ieJJlFM,15
6mXP9PhLLnA,15
YrXWpYksprI,15
lWOySU_hAz0,15
uA7cAqh5iD8,15
IpT1u2lFkXs,15
cTMndjv-T2w,15
jt4ZsS2XHmc,15
CAQuoH_fOWM,15
wir7jmefyec,15
mnZ9wF-Bv1w,15
eucU-58LIa8,15
i6-OZ5oHYT0,15
gkFNOSkpPEM,15
IwAamHNgHPY,15
d_FEaFgJyfA,15
XNTMfax5Q5w,15
nG3NSE7U3M8,15
C8Wx_q_Os-o,15
6sLs_sQJKa8,15
_qgA63Ixc_Y,15
h0fbvurfwAc,15
bgiPTUy2RqI,15
2Njmx-UuU3M,15
0e4qRdlfJcs,15
Q9HVhqXI8PY,15
pMjnntkSByg,15
mBfRzGcduis,15
WLhaPQvCExs,15
FvNvsLwW3RU,15
0fWtpVDSh9w,15
hrWd_-jDVB0,15
2f8Hpid8YWA,15
ZT8YswmQuAg,15
mdCa20EKTcY,15
9T1vfsHYiKY,15
XE49YW8NdJo,15
42CWY_koP48,15
wGEIfh2t_Jw,15
rigg7De5378,15
dz9xBK7G1oc,15
wEFwPy5XclA,15
M40XPK1i6Tg,15
dn8vFH091es,15
aVt7HOyl6OI,15
Ij6X6Vxojes,15
EIUJfXk3_3w,15
-QvLW6mTrMg,15
uxxm1izBNKI,15
kxFVI4xduwU,15
k17NmE6LLG8,15
Sl26XAVbEE4,15
zx5Lpk50Jj0,15
UWViH0YNwfY,15
8nPDBsmTNf0,15
86KxsTGy0X0,15
qUNYPkroz18,15
s2YXFeraM8I,15
QCNPrBzCaFY,15
iuIY6KGx1Kk,15
T6Bc1hpj8KI,15
p04x9Xk21nU,15
-8kkCHsMrNo,15
d8D-C1gGi_8,15
25CQENmL1i0,15
bTIhu2NJkXw,15
U-C0I-Ks14M,15
QI9TC4hcSLk,15
AOY-bmGxSwI,15
06utTusLfZY,15
QcLAgHsEKUE,15
yrQIlFhhjsM,15
_cUHb_fZyME,15
h4bZoEfI8gg,15
DquXO2FEl0Q,15
IuloeOAiIkQ,15
GGzk4nxWT0E,15
gS2l_4Z0SaM,15
sisprxhsc6I,15
hGpItpIlLkc,15
KKfmjkkcd8E,15
K83BKNxgg7w,15
oSSUA2r-cXk,15
6FJJgGg59E4,15
dIsjcG7hTmo,15
XdXgs-kxxFU,15
CW6DQJ_yqeI,15
IrGmGia8O_o,15
sf7LVPIZMR8,15
zWYtZhv_DSU,15
TdFL1qZ8-dg,15
5pmjhmRv0Fw,15
NJcvOctFans,15
qQk5yB7YTQk,15
V0NKBJsAXWc,15
p90HLjRL8bc,15
ic7rKDOS2is,15
hwPQ-nx9-as,15
zOodHRLOdRM,15
zOodHRLOdRM,15
LxYXCLI5VHI,15
Fll9fpOIqbk,15
MYB1udp5AHQ,15
RO5OjMJskNQ,15
W-oxDZsKQgQ,15
TcVH3TzbBhs,15
gMyAH9o5DN4,15
Hz_DslzN2IA,15
oz75GXh_WBI,15
m3XuS8FN3Vg,15
VUcxNzi0YcY,15
w9N4l8T7I74,15
enPCZA1WFKY,15
6oh4aCP8qds,15
w4x9rbDwnTc,15
dZ20KsgVeu0,15
vqP453qscMg,15
FlIPa6b_Nu4,15
CUtD5Isb0-Q,15
2nfo5SigKWQ,15
YpNmj7dZzT4,15
6auQ97ShMGY,15
ojwNKiuqp-E,15
uHyYtcMZYGs,15
Jaewxut84yo,15
8870uOdFje4,15
IqjNUelHDDA,15
_nuZs2hY0GI,15
q-J0CR6MYVg,15
FeJKJ5MoCHY,15
W4qqXm8Hbxc,15
Kknnn67R4jQ,15
l4wBdyGLgLA,15
fCn6GN_yME0,15
hQ3GE1cYnQ4,15
Vgjstbe1pNw,15
hjjpxRI_a3g,15
DhL2zCNTVxg,15
mV-crNN8Evw,15
xZ8vnm5aKsk,15
ZzXGSFVbVvU,15
xZ-3TWXsPpw,15
2iKjcfiBUmw,15
